date,product_id,product_name,category,region,units_sold,unit_price,market_trend_index,is_holiday,flu_alert_level,economic_index
2023-12-20,SUPP001,Surgical Masks Box,Medical Supplies,North America,1083,10.0,0.92,0,Medium,97.79
2023-12-20,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1046,10.0,1.0,0,Low,101.43
2023-12-20,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1329,12.5,1.15,0,High,100.31
2023-12-20,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,566,12.5,1.18,0,Medium,99.04
2023-12-21,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1157,1.25,1.05,1,Low,97.2
2023-12-21,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1407,1.25,1.08,0,Medium,99.87
2023-12-21,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,936,0.85,1.19,0,High,98.04
2023-12-21,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,913,0.85,1.12,0,Low,100.51
2023-12-21,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,897,25.0,1.15,0,High,103.03
2023-12-21,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1691,25.0,1.05,0,High,99.9
2023-12-21,SUPP001,Surgical Masks Box,Medical Supplies,North America,1014,10.0,0.94,0,Low,97.61
2023-12-21,SUPP001,Surgical Masks Box,Medical Supplies,Europe,506,10.0,1.19,0,Medium,101.24
2023-12-21,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1144,12.5,1.08,1,Low,104.43
2023-12-21,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1189,12.5,1.02,0,Low,100.4
2023-12-22,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1348,1.25,0.96,0,High,104.47
2023-12-22,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,955,1.25,1.11,0,Low,102.22
2023-12-22,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,767,0.85,0.93,0,Medium,96.42
2023-12-22,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1067,0.85,1.04,0,Medium,102.06
2023-12-22,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1050,25.0,1.04,0,High,98.31
2023-12-22,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1595,25.0,0.98,0,Low,103.47
2023-12-22,SUPP001,Surgical Masks Box,Medical Supplies,North America,1363,10.0,0.91,0,Low,103.17
2023-12-22,SUPP001,Surgical Masks Box,Medical Supplies,Europe,690,10.0,1.19,0,High,102.0
2023-12-22,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1063,12.5,1.06,0,Low,104.22
2023-12-22,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,874,12.5,1.18,0,High,103.07
2023-12-23,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1005,1.25,1.15,0,Medium,104.28
2023-12-23,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,544,1.25,1.05,0,Medium,97.77
2023-12-23,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,940,0.85,1.05,0,Medium,104.95
2023-12-23,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1222,0.85,0.91,0,Low,98.64
2023-12-23,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1154,25.0,0.92,0,Low,96.34
2023-12-23,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,801,25.0,1.13,0,Low,97.75
2023-12-23,SUPP001,Surgical Masks Box,Medical Supplies,North America,1530,10.0,0.91,0,Medium,98.32
2023-12-23,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1288,10.0,1.17,0,Medium,98.38
2023-12-23,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1247,12.5,1.08,0,Medium,100.72
2023-12-23,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1144,12.5,0.99,0,Low,102.79
2023-12-24,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1151,1.25,1.04,0,Low,102.43
2023-12-24,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1142,1.25,1.17,0,Low,104.35
2023-12-24,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,990,0.85,1.08,0,Medium,104.68
2023-12-24,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1067,0.85,0.93,0,Medium,103.9
2023-12-24,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1385,25.0,1.03,0,Low,103.18
2023-12-24,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1014,25.0,1.2,0,Low,103.16
2023-12-24,SUPP001,Surgical Masks Box,Medical Supplies,North America,1131,10.0,0.98,0,Medium,95.85
2023-12-24,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1034,10.0,0.98,0,Low,96.06
2023-12-24,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1276,12.5,1.1,0,Medium,103.29
2023-12-24,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,961,12.5,1.16,0,High,100.35
2023-12-25,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1184,1.25,1.06,1,Low,98.98
2023-12-25,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,892,1.25,1.18,0,High,104.54
2023-12-25,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1049,0.85,1.09,0,Medium,101.3
2023-12-25,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1298,0.85,1.19,0,High,95.57
2023-12-25,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,955,25.0,1.02,0,Low,104.76
2023-12-25,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,665,25.0,0.99,0,Low,100.79
2023-12-25,SUPP001,Surgical Masks Box,Medical Supplies,North America,774,10.0,0.97,0,Low,99.37
2023-12-25,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1176,10.0,0.91,0,Medium,95.9
2023-12-25,SUPP002,Surgical Gloves Box,Medical Supplies,North America,849,12.5,0.9,0,Medium,98.32
2023-12-25,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,926,12.5,1.15,0,Low,102.34
2023-12-26,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,892,1.25,1.05,0,Low,101.67
2023-12-26,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,431,1.25,1.09,0,Low,99.77
2023-12-26,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,958,0.85,1.18,0,Low,99.39
2023-12-26,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,331,0.85,1.15,0,Medium,97.5
2023-12-26,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1730,25.0,1.2,0,Medium,99.91
2023-12-26,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,599,25.0,1.01,0,Medium,104.95
2023-12-26,SUPP001,Surgical Masks Box,Medical Supplies,North America,775,10.0,1.1,0,Low,98.54
2023-12-26,SUPP001,Surgical Masks Box,Medical Supplies,Europe,977,10.0,1.12,0,Low,101.17
2023-12-26,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1226,12.5,1.05,0,Low,102.61
2023-12-26,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,952,12.5,1.12,1,Low,99.48
2023-12-27,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,808,1.25,1.02,1,Medium,104.85
2023-12-27,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1084,1.25,0.92,0,Medium,100.01
2023-12-27,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1093,0.85,0.98,1,Medium,103.14
2023-12-27,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1193,0.85,1.02,0,Medium,96.41
2023-12-27,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,668,25.0,1.02,0,Low,97.12
2023-12-27,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1160,25.0,1.06,0,Medium,97.48
2023-12-27,SUPP001,Surgical Masks Box,Medical Supplies,North America,1342,10.0,1.01,0,Medium,102.13
2023-12-27,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1310,10.0,0.98,0,High,103.22
2023-12-27,SUPP002,Surgical Gloves Box,Medical Supplies,North America,908,12.5,1.1,0,High,96.4
2023-12-27,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,727,12.5,1.03,0,Low,95.15
2023-12-28,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1019,1.25,1.15,0,Low,97.59
2023-12-28,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1284,1.25,1.02,0,Low,97.05
2023-12-28,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,900,0.85,1.12,0,Low,96.43
2023-12-28,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1466,0.85,1.13,0,Low,95.77
2023-12-28,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,703,25.0,0.93,0,Medium,104.34
2023-12-28,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,936,25.0,1.0,0,Low,101.18
2023-12-28,SUPP001,Surgical Masks Box,Medical Supplies,North America,1028,10.0,1.18,0,Low,99.01
2023-12-28,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1222,10.0,1.11,0,High,95.25
2023-12-28,SUPP002,Surgical Gloves Box,Medical Supplies,North America,701,12.5,0.95,0,Medium,96.37
2023-12-28,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1366,12.5,0.96,0,Medium,98.18
2023-12-29,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1058,1.25,1.1,0,Low,104.16
2023-12-29,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,998,1.25,1.09,0,High,99.48
2023-12-29,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,712,0.85,0.95,0,Low,99.68
2023-12-29,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,932,0.85,1.03,0,High,96.08
2023-12-29,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1475,25.0,0.96,0,High,101.35
2023-12-29,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1011,25.0,0.93,0,Medium,102.51
2023-12-29,SUPP001,Surgical Masks Box,Medical Supplies,North America,889,10.0,1.07,0,Medium,101.08
2023-12-29,SUPP001,Surgical Masks Box,Medical Supplies,Europe,855,10.0,0.93,0,High,96.61
2023-12-29,SUPP002,Surgical Gloves Box,Medical Supplies,North America,490,12.5,1.04,0,Low,95.29
2023-12-29,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1312,12.5,1.19,0,Medium,98.84
2023-12-30,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,331,1.25,1.01,0,Low,96.8
2023-12-30,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1219,1.25,1.07,0,Low,95.33
2023-12-30,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1103,0.85,1.18,0,High,97.96
2023-12-30,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1354,0.85,0.97,0,Low,101.26
2023-12-30,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1275,25.0,0.98,0,High,103.83
2023-12-30,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,544,25.0,1.19,0,Medium,100.59
2023-12-30,SUPP001,Surgical Masks Box,Medical Supplies,North America,936,10.0,0.99,0,Low,104.23
2023-12-30,SUPP001,Surgical Masks Box,Medical Supplies,Europe,923,10.0,1.06,0,Low,97.69
2023-12-30,SUPP002,Surgical Gloves Box,Medical Supplies,North America,720,12.5,0.94,0,Medium,99.55
2023-12-30,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,811,12.5,1.07,0,High,102.84
2023-12-31,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,982,1.25,0.92,0,Medium,104.02
2023-12-31,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,927,1.25,0.97,0,Low,98.71
2023-12-31,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,799,0.85,1.11,0,High,97.72
2023-12-31,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1009,0.85,1.17,1,High,102.78
2023-12-31,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1091,25.0,0.96,0,Medium,104.85
2023-12-31,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1388,25.0,1.06,0,Medium,104.79
2023-12-31,SUPP001,Surgical Masks Box,Medical Supplies,North America,841,10.0,1.06,0,Low,98.37
2023-12-31,SUPP001,Surgical Masks Box,Medical Supplies,Europe,705,10.0,1.16,0,Medium,102.62
2023-12-31,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1177,12.5,0.91,0,Medium,97.5
2023-12-31,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,969,12.5,1.05,0,High,98.58
2024-01-01,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,682,1.25,0.96,1,Medium,104.62
2024-01-01,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1117,1.25,0.99,0,Medium,99.95
2024-01-01,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1165,0.85,1.01,0,Low,100.64
2024-01-01,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,769,0.85,1.12,0,Medium,96.39
2024-01-01,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1660,25.0,1.2,1,High,95.64
2024-01-01,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1189,25.0,1.19,0,High,99.07
2024-01-01,SUPP001,Surgical Masks Box,Medical Supplies,North America,880,10.0,0.94,0,High,95.38
2024-01-01,SUPP001,Surgical Masks Box,Medical Supplies,Europe,412,10.0,0.95,0,Medium,104.97
2024-01-01,SUPP002,Surgical Gloves Box,Medical Supplies,North America,915,12.5,1.17,0,Low,102.52
2024-01-01,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,922,12.5,1.1,0,Medium,104.91
2024-01-02,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,682,1.25,1.18,0,Low,99.08
2024-01-02,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,345,1.25,1.02,1,Medium,101.36
2024-01-02,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1287,0.85,1.09,0,High,102.32
2024-01-02,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1227,0.85,1.12,1,High,103.29
2024-01-02,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1810,25.0,1.0,0,Medium,102.21
2024-01-02,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,977,25.0,1.2,0,Medium,100.51
2024-01-02,SUPP001,Surgical Masks Box,Medical Supplies,North America,734,10.0,1.17,0,High,100.45
2024-01-02,SUPP001,Surgical Masks Box,Medical Supplies,Europe,853,10.0,0.97,0,Low,104.73
2024-01-02,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1162,12.5,1.02,0,Low,104.45
2024-01-02,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,991,12.5,0.9,0,Low,97.86
2024-01-03,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1256,1.25,1.11,1,Medium,101.39
2024-01-03,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1058,1.25,1.07,0,High,101.45
2024-01-03,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1177,0.85,0.96,0,Low,100.83
2024-01-03,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1186,0.85,1.1,1,Low,95.91
2024-01-03,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,947,25.0,1.15,0,Medium,103.97
2024-01-03,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,782,25.0,1.0,0,Low,103.52
2024-01-03,SUPP001,Surgical Masks Box,Medical Supplies,North America,1276,10.0,1.0,0,High,95.64
2024-01-03,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1320,10.0,1.13,0,Low,102.43
2024-01-03,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1364,12.5,1.11,0,Medium,100.81
2024-01-03,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,722,12.5,0.99,0,Medium,95.13
2024-01-04,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1031,1.25,1.16,0,Medium,100.08
2024-01-04,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1274,1.25,1.02,0,High,102.88
2024-01-04,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1084,0.85,1.2,0,Medium,102.69
2024-01-04,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,712,0.85,1.01,0,Medium,100.0
2024-01-04,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1509,25.0,1.13,0,Low,97.92
2024-01-04,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1169,25.0,1.05,0,Medium,95.53
2024-01-04,SUPP001,Surgical Masks Box,Medical Supplies,North America,310,10.0,1.06,0,Low,104.04
2024-01-04,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1050,10.0,0.96,0,High,100.39
2024-01-04,SUPP002,Surgical Gloves Box,Medical Supplies,North America,71,12.5,0.9,0,Low,101.7
2024-01-04,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,865,12.5,1.18,0,Low,99.44
2024-01-05,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1453,1.25,1.03,0,Medium,103.85
2024-01-05,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,926,1.25,1.05,0,Low,97.21
2024-01-05,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,882,0.85,1.18,0,Low,97.66
2024-01-05,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,549,0.85,1.02,0,Medium,98.92
2024-01-05,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,537,25.0,0.92,0,Low,95.92
2024-01-05,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1115,25.0,1.0,0,Medium,101.11
2024-01-05,SUPP001,Surgical Masks Box,Medical Supplies,North America,863,10.0,1.17,0,Medium,99.05
2024-01-05,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1221,10.0,0.93,1,Low,98.41
2024-01-05,SUPP002,Surgical Gloves Box,Medical Supplies,North America,844,12.5,0.95,0,Low,103.67
2024-01-05,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,934,12.5,1.0,0,Medium,104.97
2024-01-06,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,769,1.25,1.19,0,Medium,97.4
2024-01-06,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,719,1.25,1.18,1,High,98.15
2024-01-06,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,565,0.85,1.17,1,Medium,101.57
2024-01-06,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,837,0.85,0.95,0,Medium,98.85
2024-01-06,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1051,25.0,1.19,0,Medium,97.69
2024-01-06,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1040,25.0,1.2,0,Medium,101.82
2024-01-06,SUPP001,Surgical Masks Box,Medical Supplies,North America,1200,10.0,1.17,0,Medium,98.62
2024-01-06,SUPP001,Surgical Masks Box,Medical Supplies,Europe,661,10.0,1.12,0,Medium,97.91
2024-01-06,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1028,12.5,1.14,0,Low,103.75
2024-01-06,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1234,12.5,0.92,0,Medium,102.51
2024-01-07,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,723,1.25,1.18,0,Low,96.93
2024-01-07,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,785,1.25,1.2,0,Medium,99.2
2024-01-07,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1092,0.85,1.08,0,High,99.45
2024-01-07,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1139,0.85,1.18,0,Medium,95.69
2024-01-07,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,758,25.0,1.01,0,Low,96.86
2024-01-07,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1364,25.0,1.0,0,Low,102.24
2024-01-07,SUPP001,Surgical Masks Box,Medical Supplies,North America,1050,10.0,1.04,1,High,99.55
2024-01-07,SUPP001,Surgical Masks Box,Medical Supplies,Europe,767,10.0,1.13,0,Medium,95.75
2024-01-07,SUPP002,Surgical Gloves Box,Medical Supplies,North America,641,12.5,1.12,0,Medium,100.15
2024-01-07,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,801,12.5,0.93,0,High,104.04
2024-01-08,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1461,1.25,1.13,0,Low,95.71
2024-01-08,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1131,1.25,1.0,0,High,99.31
2024-01-08,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1280,0.85,0.96,0,Medium,102.0
2024-01-08,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1328,0.85,1.2,0,High,98.82
2024-01-08,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1254,25.0,0.92,0,Low,98.71
2024-01-08,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1491,25.0,1.12,0,Medium,97.89
2024-01-08,SUPP001,Surgical Masks Box,Medical Supplies,North America,1176,10.0,1.13,0,Low,103.09
2024-01-08,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1175,10.0,0.96,0,Low,101.74
2024-01-08,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1325,12.5,1.02,0,High,100.08
2024-01-08,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1396,12.5,1.02,0,Low,96.33
2024-01-09,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,579,1.25,0.97,0,Medium,99.83
2024-01-09,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,854,1.25,1.11,1,Low,103.34
2024-01-09,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,670,0.85,0.99,0,Medium,97.43
2024-01-09,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1078,0.85,1.06,0,Medium,103.63
2024-01-09,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,974,25.0,1.19,0,Low,98.81
2024-01-09,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1327,25.0,1.08,0,Medium,96.25
2024-01-09,SUPP001,Surgical Masks Box,Medical Supplies,North America,1083,10.0,1.16,0,Medium,100.98
2024-01-09,SUPP001,Surgical Masks Box,Medical Supplies,Europe,922,10.0,0.96,0,Medium,100.37
2024-01-09,SUPP002,Surgical Gloves Box,Medical Supplies,North America,856,12.5,1.08,1,Low,100.03
2024-01-09,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1206,12.5,1.04,0,High,98.81
2024-01-10,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,969,1.25,1.12,0,Medium,101.87
2024-01-10,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,844,1.25,0.98,0,Medium,99.67
2024-01-10,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1336,0.85,1.19,0,Low,99.64
2024-01-10,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,538,0.85,0.92,0,Low,96.21
2024-01-10,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,959,25.0,1.02,0,Low,103.24
2024-01-10,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,997,25.0,1.17,0,Medium,97.78
2024-01-10,SUPP001,Surgical Masks Box,Medical Supplies,North America,143,10.0,0.98,0,Low,95.53
2024-01-10,SUPP001,Surgical Masks Box,Medical Supplies,Europe,913,10.0,1.13,0,Medium,99.68
2024-01-10,SUPP002,Surgical Gloves Box,Medical Supplies,North America,137,12.5,1.02,0,Medium,101.92
2024-01-10,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,964,12.5,1.11,0,Medium,98.74
2024-01-11,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,310,1.25,1.17,0,High,102.09
2024-01-11,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1540,1.25,1.19,0,High,96.58
2024-01-11,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1032,0.85,1.2,0,Low,100.22
2024-01-11,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,817,0.85,1.09,0,Medium,104.75
2024-01-11,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,907,25.0,1.0,0,Low,96.0
2024-01-11,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1175,25.0,1.13,0,High,104.27
2024-01-11,SUPP001,Surgical Masks Box,Medical Supplies,North America,1053,10.0,1.02,0,Low,101.23
2024-01-11,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1554,10.0,0.93,0,Low,95.18
2024-01-11,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1642,12.5,1.03,0,High,101.11
2024-01-11,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1431,12.5,0.93,0,Medium,95.6
2024-01-12,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1370,1.25,1.12,0,High,98.43
2024-01-12,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1128,1.25,1.18,0,Medium,100.97
2024-01-12,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1240,0.85,1.09,0,Medium,99.91
2024-01-12,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,776,0.85,0.96,1,High,97.93
2024-01-12,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,420,25.0,1.13,1,Low,103.06
2024-01-12,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1129,25.0,1.05,0,High,100.1
2024-01-12,SUPP001,Surgical Masks Box,Medical Supplies,North America,1603,10.0,0.98,0,High,101.79
2024-01-12,SUPP001,Surgical Masks Box,Medical Supplies,Europe,885,10.0,1.15,0,Medium,104.71
2024-01-12,SUPP002,Surgical Gloves Box,Medical Supplies,North America,729,12.5,1.05,0,Low,103.89
2024-01-12,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,855,12.5,1.2,0,Medium,103.59
2024-01-13,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,966,1.25,0.95,0,Low,98.06
2024-01-13,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1014,1.25,1.02,0,Low,100.3
2024-01-13,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1258,0.85,0.9,0,High,102.16
2024-01-13,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,802,0.85,1.12,1,Low,104.95
2024-01-13,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1223,25.0,1.01,0,Medium,101.2
2024-01-13,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1270,25.0,1.11,0,Low,99.34
2024-01-13,SUPP001,Surgical Masks Box,Medical Supplies,North America,778,10.0,0.94,0,Medium,95.63
2024-01-13,SUPP001,Surgical Masks Box,Medical Supplies,Europe,837,10.0,1.18,0,Medium,96.73
2024-01-13,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1204,12.5,1.19,0,Medium,103.51
2024-01-13,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1714,12.5,0.95,0,Medium,95.98
